rank,regionId,name,pixels
190014,185945,Adamstown #4884,171
190015,186985,Punta Arenas #1230,171
190016,190238,Somerset West #807,171
190017,194234,Stanley #1026,171
190018,195335,Edinburgh of the Seven Seas #3166,171
190019,200370,Stanley #1191,171
190020,202461,Grytviken #3337,171
190021,206201,Port-aux-Français #7185,171
190022,206708,Port-aux-Français #7274,171
190023,206798,Hobart #3377,171
190024,208243,Port-aux-Français #7557,171
190025,210092,Ushuaia #1525,171
190026,210210,George #357,171
190027,210925,Invercargill #2187,171
190028,213690,Stanley #1501,171
190029,214378,Port-aux-Français #8705,171
190030,215100,Waitangi #5696,171
190031,215403,Port-aux-Français #8902,171
190032,219002,Port-aux-Français #9607,171
190033,228429,Adamstown #7481,171
190034,229632,Edinburgh of the Seven Seas #4260,171
190035,230177,George #434,171
190036,231285,Port-aux-Français #12032,171
190037,231413,Invercargill #3540,171
190038,231513,Punta Arenas #5666,171
190039,231875,Hobart #5766,171
190040,232264,Port-aux-Français #12193,171
190041,232736,Somerset West #2659,171
190042,233074,Punta Arenas #5838,171
190043,234359,Port-aux-Français #12652,171
190044,236165,Punta Arenas #6151,171
190045,236622,Adamstown #7805,171
190046,236741,Grytviken #7728,171
190047,236797,Grytviken #7784,171
190048,241032,Port-aux-Français #14030,171
190049,242492,Port-aux-Français #14269,171
190050,249968,Punta Arenas #7441,171
190051,255244,Somerset West #3590,171
190052,255997,Invercargill #5319,171
190053,699,Ilulissat #43,170
190054,4530,Yakutsk #378,170
190055,5842,Ísafjörður #224,170
190056,13349,Anchorage #1467,170
190057,18025,Yellowknife #1755,170
190058,18084,Aasiaat #462,170
190059,21837,Nar'yan-Mar #989,170
190060,23373,Nar'yan-Mar #1058,170
190061,24344,Longyearbyen #1839,170
190062,24923,Salekhard #991,170
190063,26173,Whitehorse #1095,170
190064,27027,Norilsk #2689,170
190065,30042,Salekhard #1200,170
190066,32116,Norilsk #3133,170
190067,35483,Iqaluit #2595,170
190068,35974,Iqaluit #2613,170
190069,39280,Norilsk #3759,170
190070,46243,Iqaluit #3430,170
190071,53054,Arkhangel’sk #150,170
190072,61489,Anchorage #6610,170
190073,61823,Norilsk #5362,170
190074,62593,Winnipeg #230,170
190075,62623,Iqaluit #4670,170
190076,64337,Nar'yan-Mar #2785,170
190077,64478,Magadan #3349,170
190078,65599,Whitehorse #2872,170
190079,72601,Ust’-Ilimsk #1406,170
190080,74104,Seversk #34,170
190081,75431,Iqaluit #5529,170
190082,75936,Iqaluit #5551,170
190083,76806,Anchorage #8187,170
190084,78225,Ust’-Ilimsk #1585,170
190085,79884,Anchorage #8517,170
190086,83593,Thunder Bay #390,170
190087,92013,Taldykorgan #3,170
190088,119090,Kassala #5,170
190089,121680,Şalālah #89,170
190090,121839,Rongelap #134,170
190091,127980,Tofol #44,170
190092,136538,Vingt Cinq #16,170
190093,136986,Malanje #4,170
190094,140167,West Island #212,170
190095,142407,Adamstown #241,170
190096,150369,Port Mathurin #515,170
190097,152618,Papeete #387,170
190098,159481,Edinburgh of the Seven Seas #751,170
190099,160267,Waitangi #162,170
190100,165268,Perth #1553,170
190101,166441,Avarua #888,170
190102,167355,Adelaide #695,170
190103,180698,Hobart #1055,170
190104,182757,Invercargill #666,170
190105,195133,Adamstown #5602,170
190106,196045,Hobart #2383,170
190107,199698,Waitangi #3860,170
190108,202444,Grytviken #3320,170
190109,203755,Invercargill #1754,170
190110,203834,Waitangi #4367,170
190111,205116,Port-aux-Français #6936,170
190112,206824,Invercargill #1931,170
190113,207762,Port-aux-Français #7493,170
190114,218178,Adamstown #7005,170
190115,218393,Somerset West #2036,170
190116,218923,Port Elizabeth #2055,170
190117,219110,Invercargill #2699,170
190118,219405,Somerset West #2068,170
190119,220252,Punta Arenas #4578,170
190120,220349,Grytviken #5503,170
190121,224887,Punta Arenas #5054,170
190122,225142,Port-aux-Français #10807,170
190123,228558,Grytviken #6610,170
190124,228584,Grytviken #6636,170
190125,230315,Hobart #5592,170
190126,230472,Adamstown #7561,170
190127,231477,Waitangi #7709,170
190128,231657,Grytviken #7055,170
190129,232800,Port-aux-Français #12320,170
190130,233542,Adamstown #7680,170
190131,234360,Port-aux-Français #12653,170
190132,234366,Port-aux-Français #12659,170
190133,237574,Waitangi #8442,170
190134,237664,Punta Arenas #6261,170
190135,247107,Port-aux-Français #15229,170
190136,247508,Grytviken #9284,170
190137,250236,Port-aux-Français #15928,170
190138,251006,Punta Arenas #7552,170
190139,253045,Punta Arenas #7738,170
190140,253765,Port-aux-Français #16622,170
190141,255919,Hobart #8122,170
190142,256456,Hobart #8198,170
190143,256605,Punta Arenas #8050,170
190144,257384,Port-aux-Français #17406,170
190145,258769,Grytviken #10938,170
190146,260457,Port-aux-Français #18059,170
190147,261590,Hobart #8722,170
190148,5104,Anadyr #264,169
190149,6985,Nar'yan-Mar #318,169
190150,13155,Salekhard #516,169
190151,18774,Nar'yan-Mar #860,169
190152,21470,Magadan #1011,169
190153,26080,Magadan #1245,169
190154,29217,Anchorage #3168,169
190155,29672,Anadyr #1585,169
190156,32615,Salekhard #1318,169
190157,33645,Norilsk #3266,169
190158,34784,Magadan #1687,169
190159,36972,Yellowknife #3571,169
190160,39155,Olonkinbyen #2275,169
190161,40693,Olonkinbyen #2363,169
190162,40889,Yakutsk #3442,169
190163,41719,Olonkinbyen #2421,169
190164,44984,Yakutsk #3772,169
190165,48063,Yakutsk #4022,169
190166,50409,Akureyri #59,169
190167,53381,Iqaluit #3954,169
190168,60558,Iqaluit #4504,169
190169,83501,Anchorage #8922,169
190170,84536,Juneau #383,169
190171,94606,Bayanhongor #31,169
190172,96143,Bayanhongor #47,169
190173,118462,Cayenne #26,169
190174,119084,Omdurman #9,169
190175,128822,Marsabit #4,169
190176,130145,Manzanillo #342,169
190177,137498,Malanje #9,169
190178,147423,Sunshine Coast #15,169
190179,148581,Adamstown #805,169
190180,153941,Souillac #54,169
190181,154944,Ambovombe #62,169
190182,155176,Avarua #497,169
190183,159248,Waitangi #120,169
190184,162357,Adamstown #2327,169
190185,165902,Waitangi #501,169
190186,170193,Grytviken #400,169
190187,170612,Puerto Montt #268,169
190188,173236,Stanley #221,169
190189,179309,Punta Arenas #415,169
190190,179909,Grytviken #1088,169
190191,183172,Port-aux-Français #3246,169
190192,190404,Hobart #1869,169
190193,206743,Perth #4317,169
190194,212427,Hobart #3901,169
190195,212630,Ushuaia #1679,169
190196,215615,Adamstown #6872,169
190197,221261,Adamstown #7162,169
190198,221381,Grytviken #5645,169
190199,222835,Punta Arenas #4850,169
190200,225217,Hobart #5114,169
190201,228219,Port-aux-Français #11421,169
190202,235922,Port-aux-Français #12991,169
190203,236944,Port-aux-Français #13198,169
190204,242555,Port-aux-Français #14332,169
190205,244622,Port-aux-Français #14771,169
190206,244727,Invercargill #4491,169
190207,246647,Port-aux-Français #15174,169
190208,249727,Port-aux-Français #15824,169
190209,250442,Adamstown #8272,169
190210,252798,Port-aux-Français #16465,169
190211,255712,Grytviken #10497,169
190212,261578,Hobart #8710,169
190213,4438,Nar'yan-Mar #215,168
190214,5215,Yellowknife #509,168
190215,8510,Murmansk #203,168
190216,10519,Longyearbyen #826,168
190217,11716,Yakutsk #1012,168
190218,11830,Anchorage #1319,168
190219,11935,Iqaluit #882,168
190220,14032,Ísafjörður #549,168
190221,15492,Iqaluit #1109,168
190222,16070,Ilulissat #974,168
190223,18354,Yakutsk #1564,168
190224,21456,Magadan #997,168
190225,22340,Nar'yan-Mar #1003,168
190226,24464,Norilsk #2444,168
190227,27089,Magadan #1282,168
190228,32251,Anadyr #1739,168
190229,33092,Nar'yan-Mar #1486,168
190230,33136,Norilsk #3223,168
190231,34478,Aasiaat #889,168
190232,39427,Anchorage #4238,168
190233,40105,Aasiaat #1026,168
190234,44038,Anchorage #4731,168
190235,47497,Norilsk #4440,168
190236,52621,Norilsk #4812,168
190237,57550,Ísafjörður #2426,168
190238,62327,Norilsk #5382,168
190239,62653,Ilulissat #3331,168
190240,64403,Ust’-Ilimsk #1052,168
190241,65613,Whitehorse #2886,168
190242,67288,Ísafjörður #2824,168
190243,69083,Magadan #3615,168
190244,70743,Yellowknife #6386,168
190245,73266,Anchorage #7853,168
190246,73356,Iqaluit #5376,168
190247,73715,Anadyr #3714,168
190248,74186,Magadan #3872,168
190249,83447,Anadyr #4018,168
190250,114847,Samaná #4,168
190251,121352,Honolulu #2842,168
190252,123748,Kavaratti #77,168
190253,123895,Mejit #99,168
190254,136482,Gandajika #1,168
190255,138217,Kirakira #5,168
190256,140754,Port Moresby #39,168
190257,141796,Kirakira #37,168
190258,142211,West Island #320,168
190259,147457,Nuku‘alofa #39,168
190260,153677,Adamstown #1337,168
190261,165254,Perth #1539,168
190262,167032,Osorno #107,168
190263,167184,Cape Town #645,168
190264,167644,Grytviken #259,168
190265,167964,Waitangi #669,168
190266,170891,Perth #2040,168
190267,177772,Coyhaique #513,168
190268,178125,Hobart #844,168
190269,184045,Edinburgh of the Seven Seas #2569,168
190270,188895,Invercargill #945,168
190271,198272,Punta Arenas #2420,168
190272,200838,Punta Arenas #2686,168
190273,205150,Port-aux-Français #6970,168
190274,208223,Port-aux-Français #7537,168
190275,208278,Perth #4382,168
190276,209171,Somerset West #1619,168
190277,211830,Port-aux-Français #8231,168
190278,211989,Waitangi #5290,168
190279,215158,Punta Arenas #4102,168
190280,215505,Hobart #4200,168
190281,217157,Adamstown #6956,168
190282,218977,Port-aux-Français #9582,168
190283,225199,Hobart #5096,168
190284,226139,Port-aux-Français #10982,168
190285,230065,Ushuaia #3065,168
190286,232017,Adamstown #7631,168
190287,233870,Port-aux-Français #12572,168
190288,237281,Grytviken #7828,168
190289,237325,Somerset West #2838,168
190290,237436,Port-aux-Français #13283,168
190291,241037,Port-aux-Français #14035,168
190292,243465,Edinburgh of the Seven Seas #4530,168
190293,244299,Adamstown #8073,168
190294,244601,Port-aux-Français #14750,168
190295,247532,Grytviken #9308,168
190296,248551,Grytviken #9452,168
190297,249868,Waitangi #10030,168
190298,250129,Somerset West #3385,168
190299,259743,Ushuaia #5792,168
190300,260760,Ushuaia #5886,168
190301,1964,Yakutsk #148,167
190302,2118,Whitehorse #99,167
190303,2534,Anadyr #114,167
190304,4959,Salekhard #180,167
190305,6513,Norilsk #643,167
190306,7925,Olonkinbyen #469,167
190307,12190,Norilsk #1257,167
190308,15184,Nar'yan-Mar #693,167
190309,15727,Norilsk #1567,167
190310,20144,Aasiaat #526,167
190311,24237,Aasiaat #627,167
190312,24761,Ilulissat #1470,167
190313,25669,Whitehorse #1081,167
190314,30859,Iqaluit #2236,167
190315,32716,Magadan #1563,167
190316,32925,Iqaluit #2406,167
190317,36216,Norilsk #3503,167
190318,38980,Whitehorse #1652,167
190319,40879,Yakutsk #3432,167
190320,41367,Norilsk #3969,167
190321,53191,Yakutsk #4430,167
190322,54234,Magadan #2737,167
190323,54930,Iqaluit #4085,167
190324,56855,Anchorage #6098,167
190325,64110,Yellowknife #5957,167
190326,64468,Magadan #3339,167
190327,66032,Anadyr #3397,167
190328,66886,Syktyvkar #7,167
190329,74165,Yakutsk #5896,167
190330,87716,Moncton #19,167
190331,87900,Kostanay #30,167
190332,93716,Anchorage #9912,167
190333,95780,Anchorage #10050,167
190334,101212,Qarshi #6,167
190335,118041,Faya-Largeau #34,167
190336,124507,Manzanillo #163,167
190337,125315,Banda Aceh #5,167
190338,130425,Galle #61,167
190339,138602,Hithadhoo #245,167
190340,144909,Alofi #21,167
190341,149283,Jwaneng #5,167
190342,149988,Koné #115,167
190343,153697,Adamstown #1357,167
190344,158052,Port-aux-Français #78,167
190345,165665,George #89,167
190346,173020,Hobart #495,167
190347,175121,Waitangi #1292,167
190348,178387,Grytviken #980,167
190349,179024,Port-aux-Français #2567,167
190350,179429,Grytviken #1079,167
190351,180543,Port-aux-Français #2782,167
190352,181148,Perth #2854,167
190353,183310,Waitangi #2093,167
190354,190230,Somerset West #799,167
190355,190346,Port-aux-Français #4410,167
190356,191396,Perth #3541,167
190357,192266,Cape Town #1058,167
190358,194136,Adamstown #5551,167
190359,197304,Stanley #1113,167
190360,198146,Waitangi #3671,167
190361,199714,Waitangi #3876,167
190362,199762,Adamstown #5949,167
190363,201705,Invercargill #1635,167
190364,206600,Edinburgh of the Seven Seas #3618,167
190365,207240,Port-aux-Français #7388,167
190366,208748,Port-aux-Français #7645,167
190367,208925,Waitangi #4934,167
190368,212975,Invercargill #2317,167
190369,213356,Port-aux-Français #8512,167
190370,214322,Port Elizabeth #1900,167
190371,216272,Grytviken #4992,167
190372,216490,Hobart #4259,167
190373,218693,Adamstown #7034,167
190374,218782,Ushuaia #2138,167
190375,219593,Hobart #4583,167
190376,220345,Stanley #1619,167
190377,226633,Port-aux-Français #11065,167
190378,231892,Hobart #5783,167
190379,236742,Grytviken #7729,167
190380,240594,Hobart #6630,167
190381,241536,Port-aux-Français #14127,167
190382,242476,Port Elizabeth #2795,167
190383,247650,Port-aux-Français #15367,167
190384,256710,Grytviken #10623,167
190385,257293,Somerset West #3675,167
190386,257328,Port Elizabeth #3210,167
190387,257783,Grytviken #10824,167
190388,258079,Waitangi #11121,167
190389,261215,Punta Arenas #8483,167
190390,261493,Port-aux-Français #18289,167
190391,2108,Whitehorse #89,166
190392,5615,Anadyr #291,166
190393,7419,Olonkinbyen #445,166
190394,8968,Longyearbyen #691,166
190395,10828,Whitehorse #462,166
190396,15913,Anchorage #1746,166
190397,20778,Vadsø #453,166
190398,30555,Salekhard #1222,166
190399,33961,Aasiaat #871,166
190400,34222,Yakutsk #2885,166
190401,35490,Iqaluit #2602,166
190402,42110,Yellowknife #4079,166
190403,45480,Yakutsk #3797,166
190404,51288,Yellowknife #4893,166
190405,51695,Anadyr #2717,166
190406,51872,Iqaluit #3864,166
190407,54885,Yellowknife #5213,166
190408,56281,Magadan #2852,166
190409,57048,Ísafjörður #2414,166
190410,57201,Noyabrsk #176,166
190411,58578,Ísafjörður #2474,166
190412,61524,Yellowknife #5735,166
190413,68094,Anadyr #3501,166
190414,69634,Anchorage #7427,166
190415,70710,Anchorage #7587,166
190416,83404,Komsomolsk-on-Amur #171,166
190417,83848,Kansk #164,166
190418,86692,Moncton #13,166
190419,87406,Pavlodar #52,166
190420,90991,Semey #31,166
190421,111103,Utrik #236,166
190422,118552,Mao #12,166
190423,126751,Bambari #8,166
190424,132093,Tarawa #127,166
190425,143125,Lubango #21,166
190426,146445,Alofi #48,166
190427,148471,Isangel #46,166
190428,153640,Avarua #428,166
190429,157925,Edinburgh of the Seven Seas #593,166
190430,159762,Waitangi #145,166
190431,161502,Edinburgh of the Seven Seas #913,166
190432,166521,Osorno #86,166
190433,168353,Perth #1842,166
190434,176332,Grytviken #815,166
190435,180531,Port Elizabeth #543,166
190436,180692,Hobart #1049,166
190437,181433,Stanley #582,166
190438,181846,Adamstown #4507,166
190439,186088,Grytviken #1655,166
190440,188395,Invercargill #932,166
190441,189732,Port Elizabeth #880,166
190442,191894,Perth #3558,166
190443,193075,Waitangi #3155,166
190444,204173,Port-aux-Français #6829,166
190445,205050,Edinburgh of the Seven Seas #3548,166
190446,211450,Invercargill #2232,166
190447,212154,Stanley #1470,166
190448,212401,Hobart #3875,166
190449,216548,Invercargill #2530,166
190450,217448,Port-aux-Français #9292,166
190451,219452,Port-aux-Français #9644,166
190452,220446,Somerset West #2129,166
190453,220595,Hobart #4659,166
190454,221295,Punta Arenas #4697,166
190455,222318,Punta Arenas #4796,166
190456,223883,Ushuaia #2521,166
190457,224499,Grytviken #6097,166
190458,227051,Grytviken #6432,166
190459,228395,Waitangi #7315,166
190460,229525,Ushuaia #2993,166
190461,233847,Port-aux-Français #12549,166
190462,234206,Grytviken #7396,166
190463,236446,Perth #5306,166
190464,239734,Punta Arenas #6479,166
190465,241348,Grytviken #8382,166
190466,243606,Port-aux-Français #14569,166
190467,244123,Perth #5480,166
190468,245132,Port-aux-Français #14875,166
190469,246365,Punta Arenas #7086,166
190470,250242,Port-aux-Français #15934,166
190471,7010,Salekhard #263,165
190472,8388,Ilulissat #517,165
190473,9823,Yellowknife #950,165
190474,9951,Ísafjörður #397,165
190475,17130,Olonkinbyen #996,165
190476,19977,Anchorage #2154,165
190477,26288,Aasiaat #683,165
190478,26425,Murmansk #648,165
190479,27309,Aasiaat #706,165
190480,28730,Whitehorse #1202,165
190481,31252,Anchorage #3375,165
190482,31332,Yellowknife #3024,165
190483,32375,Yellowknife #3141,165
190484,39153,Olonkinbyen #2273,165
190485,41406,Yakutsk #3489,165
190486,42040,Whitehorse #1774,165
190487,45546,Anadyr #2407,165
190488,47143,Anchorage #5088,165
190489,47859,Olonkinbyen #2757,165
190490,51837,Winnipeg #37,165
190491,53670,Yakutsk #4437,165
190492,55193,Ust’-Ilimsk #696,165
190493,56189,Norilsk #5032,165
190494,56208,Norilsk #5051,165
190495,66625,Whitehorse #2922,165
190496,75342,Juneau #39,165
190497,76875,Juneau #84,165
190498,77815,Anadyr #3858,165
190499,94076,Changji #5,165
190500,110866,Ubari #9,165
190501,113715,Honolulu #1935,165
190502,120566,Ségou #6,165
190503,124143,Kindia #3,165
190504,124778,Kollam #2,165
190505,126198,Duekoué #1,165
190506,128352,Mahibadhoo #17,165
190507,129791,Takoradi #19,165
190508,130924,Fuvahmulah #5,165
190509,147244,Thohoyandou #2,165
190510,154574,Bendigo #3,165
190511,155142,‘Ohonua #213,165
190512,157483,East London #16,165
190513,157588,Perth #810,165
190514,163153,Port-aux-Français #506,165
190515,164363,Waitangi #393,165
190516,166422,Waitangi #546,165
190517,169785,East London #294,165
190518,174538,Hobart #582,165
190519,175221,Coyhaique #432,165
190520,176423,Port Elizabeth #397,165
